AnonID,course_year_code,course_mode_of_study,course_code_title
S6f8ff920,2020/1,CA Classes & Assessment excl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
S6f8ff920,2020/1,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
S6f8ff920,2020/1,CA Classes & Assessment excl. centrally arranged exam,MATH07003 / Fundamentals of Algebra and Calculus
S996da020,2020/1,CA Classes & Assessment excl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
S996da020,2020/1,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
S97152fbe,2020/1,CA Classes & Assessment excl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
S97152fbe,2020/1,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
S2ea2b92e,2020/1,CA Classes & Assessment excl. centrally arranged exam,MATH07003 / Fundamentals of Algebra and Calculus
S3afd8c6b,2020/1,CA Classes & Assessment excl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
S3afd8c6b,2020/1,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
S3afd8c6b,2020/1,CA Classes & Assessment excl. centrally arranged exam,MATH07003 / Fundamentals of Algebra and Calculus
S52823b6a,2020/1,CA Classes & Assessment excl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
S52823b6a,2020/1,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
Sd8e86694,2020/1,CA Classes & Assessment excl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
Sd8e86694,2020/1,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
S83220f39,2020/1,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
S83220f39,2020/1,CA Classes & Assessment excl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
S7fcad954,2020/1,CA Classes & Assessment excl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
S7fcad954,2020/1,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
S9da933a2,2020/1,CA Classes & Assessment excl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
S9da933a2,2020/1,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
S9da933a2,2020/1,CA Classes & Assessment excl. centrally arranged exam,MATH07003 / Fundamentals of Algebra and Calculus
S98e92867,2020/1,CA Classes & Assessment excl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
S98e92867,2020/1,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
S98e92867,2020/1,CA Classes & Assessment excl. centrally arranged exam,MATH07003 / Fundamentals of Algebra and Calculus
Sdc9165e7,2020/1,CA Classes & Assessment excl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
Sdc9165e7,2020/1,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
Sdc9165e7,2020/1,CA Classes & Assessment excl. centrally arranged exam,MATH07003 / Fundamentals of Algebra and Calculus
S22bc4f18,2020/1,CA Classes & Assessment excl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
S22bc4f18,2020/1,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
S7314bc1a,2020/1,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
S40ab3801,2020/1,CA Classes & Assessment excl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
S40ab3801,2020/1,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
S40ab3801,2020/1,CA Classes & Assessment excl. centrally arranged exam,MATH07003 / Fundamentals of Algebra and Calculus
S802253f3,2020/1,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
Sf95436e6,2020/1,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
Sf95436e6,2020/1,CA Classes & Assessment excl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
S9eabdc80,2020/1,CA Classes & Assessment excl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
S9eabdc80,2020/1,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
S9eabdc80,2020/1,CA Classes & Assessment excl. centrally arranged exam,MATH07003 / Fundamentals of Algebra and Calculus
S94a153ed,2020/1,CA Classes & Assessment excl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
S94a153ed,2020/1,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
S9435fec1,2020/1,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
S9435fec1,2020/1,CA Classes & Assessment excl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
Sbc415d84,2020/1,CA Classes & Assessment excl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
Sbc415d84,2020/1,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
Se8e39edc,2020/1,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
S0f8a4470,2020/1,CA Classes & Assessment excl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
S0f8a4470,2020/1,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
S9d2138ad,2020/1,CA Classes & Assessment excl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
S9d2138ad,2020/1,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
S49e32966,2020/1,CA Classes & Assessment excl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
S49e32966,2020/1,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
Sab683402,2020/1,CA Classes & Assessment excl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
Sab683402,2020/1,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
S9d0306f0,2020/1,CA Classes & Assessment excl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
S9d0306f0,2020/1,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
S6a06c1f5,2020/1,CA Classes & Assessment excl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
S6a06c1f5,2020/1,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
S6a06c1f5,2020/1,CA Classes & Assessment excl. centrally arranged exam,MATH07003 / Fundamentals of Algebra and Calculus
Sf00aaeb4,2020/1,CA Classes & Assessment excl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
Sf00aaeb4,2020/1,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
Sf00aaeb4,2020/1,CA Classes & Assessment excl. centrally arranged exam,MATH07003 / Fundamentals of Algebra and Calculus
Sd256bcc1,2020/1,CA Classes & Assessment excl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
S03d4b6cf,2020/1,CA Classes & Assessment excl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
S03d4b6cf,2020/1,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
Sc2fa3210,2020/1,CA Classes & Assessment excl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
Sc2fa3210,2020/1,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
S2099d8e6,2020/1,CA Classes & Assessment excl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
S2099d8e6,2020/1,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
S79dc6646,2020/1,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
S79dc6646,2020/1,CA Classes & Assessment excl. centrally arranged exam,MATH07003 / Fundamentals of Algebra and Calculus
Sc0eb1286,2020/1,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
Sc0eb1286,2020/1,CA Classes & Assessment excl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
Sa736c6bd,2020/1,CA Classes & Assessment excl. centrally arranged exam,MATH07003 / Fundamentals of Algebra and Calculus
Sb6b71fa6,2020/1,CA Classes & Assessment excl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
Sb6b71fa6,2020/1,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
S45c18167,2020/1,CA Classes & Assessment excl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
S45c18167,2020/1,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
S39ff16e8,2020/1,CA Classes & Assessment excl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
S39ff16e8,2020/1,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
S0f40f81e,2020/1,CA Classes & Assessment excl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
S0f40f81e,2020/1,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
Sb37dbc84,2020/1,CA Classes & Assessment excl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
Sb89af75b,2020/1,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
S6143c8c4,2020/1,CA Classes & Assessment excl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
S6143c8c4,2020/1,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
S6143c8c4,2020/1,CA Classes & Assessment excl. centrally arranged exam,MATH07003 / Fundamentals of Algebra and Calculus
S12a366cf,2020/1,CA Classes & Assessment excl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
S12a366cf,2020/1,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
Sb51f2e94,2020/1,CA Classes & Assessment excl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
Sb51f2e94,2020/1,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
S18e9988a,2020/1,CA Classes & Assessment excl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
S18e9988a,2020/1,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
S060ab1d3,2020/1,CA Classes & Assessment excl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
S060ab1d3,2020/1,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
S185f0bfb,2020/1,CA Classes & Assessment excl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
S185f0bfb,2020/1,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
S52801661,2020/1,CA Classes & Assessment excl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
S52801661,2020/1,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
S18016f18,2020/1,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
S18016f18,2020/1,CA Classes & Assessment excl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
S8902c9b5,2020/1,CA Classes & Assessment excl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
S8902c9b5,2020/1,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
S06800934,2020/1,CA Classes & Assessment excl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
S06800934,2020/1,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
Sbffd566b,2020/1,CA Classes & Assessment excl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
Sbffd566b,2020/1,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
S64b54070,2020/1,CA Classes & Assessment excl. centrally arranged exam,MATH07003 / Fundamentals of Algebra and Calculus
S3a751987,2020/1,CA Classes & Assessment excl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
Se50e2770,2020/1,CA Classes & Assessment excl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
Se50e2770,2020/1,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
S6ac6cc6e,2020/1,CA Classes & Assessment excl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
S6ac6cc6e,2020/1,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
Sb30b57cf,2020/1,CA Classes & Assessment excl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
Sb30b57cf,2020/1,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
S399db2df,2020/1,CA Classes & Assessment excl. centrally arranged exam,MATH07003 / Fundamentals of Algebra and Calculus
S79427a9f,2020/1,CA Classes & Assessment excl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
S79427a9f,2020/1,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
S2888c6e8,2020/1,CA Classes & Assessment excl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
S2888c6e8,2020/1,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
S541ed7dd,2020/1,CA Classes & Assessment excl. centrally arranged exam,MATH07003 / Fundamentals of Algebra and Calculus
S62a1392b,2020/1,CA Classes & Assessment excl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
S62a1392b,2020/1,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
S2df4f6bb,2020/1,CA Classes & Assessment excl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
S2df4f6bb,2020/1,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
S4426f420,2020/1,CA Classes & Assessment excl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
S4426f420,2020/1,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
S3846074c,2020/1,CA Classes & Assessment excl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
S3846074c,2020/1,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
S220884c3,2020/1,CA Classes & Assessment excl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
S73fe1322,2020/1,CA Classes & Assessment excl. centrally arranged exam,MATH07003 / Fundamentals of Algebra and Calculus
S73fe1322,2020/1,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
S1fe6b29b,2020/1,CA Classes & Assessment excl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
S1fe6b29b,2020/1,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
S7d0727db,2020/1,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
S7d0727db,2020/1,CA Classes & Assessment excl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
